code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
000035,中国天楹,4.75,-48.7,0.52,27.2,-4.87,-30225195,37657775,52425275,-891547,-3190633,-5664266,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
000032,深桑达Ａ,14.38,-64.8,3.42,-9.6,3.89,81378354,-32179580,-17226750,-30079769,-3812656,26861396,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.3
000037,深南电A,9.38,-0.8,0.41,68.1,0.56,9037342,5868680,-17954646,-5666891,783973,12775081,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
000034,神州数码,22.95,-85.9,1.96,-29.0,-2.25,-30137892,-135467318,-270277379,-34023061,-30090369,28674247,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000030,富奥股份,3.97,-21.3,0.2,-17.1,-2.36,-4655383,-9006870,-25103298,988343,-1307541,-744857,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000029,深深房Ａ,21.13,-52.9,2.11,-20.4,-10.99,-41615677,-68876281,-93952507,-8822120,4475955,4767598,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.7
000031,大悦城,2.15,15.7,1.31,-8.2,2.69,10227436,22906091,36636841,-7704467,-9394819,2741005,缩量,低,情绪退潮,观望,主力建仓型,,D,回避：资金观望,0.9
000042,中洲控股,8.18,-69.3,1.36,-54.1,-2.79,-4060589,-6341953,-30386660,-850313,-664224,108579,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
000036,华联控股,3.83,-63.3,0.9,-23.0,1.41,4822492,8827319,11662447,-1091359,924487,-469758,缩量,低,情绪退潮,吸筹,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.5
000045,深纺织Ａ,10.97,-37.0,0.65,-56.8,-6.53,-10752435,-25152984,-25197397,2447681,3215942,1369670,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.2
000039,中集集团,9.13,-58.6,0.49,-18.7,-1.97,-21843212,19630949,-66648566,2530741,4495098,-619360,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.3
000049,德赛电池,22.2,-61.7,0.27,-21.4,-6.89,-33962669,-51801940,-88678042,-10237628,-9297105,6452313,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.3
000059,华锦股份,5.41,11.0,1.07,-32.4,-2.71,-32467495,-47336529,59998419,-3790357,743168,-2714917,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.9
000058,深 赛 格,6.96,-47.6,0.83,15.6,-7.01,-12590541,-6925542,5840013,-771368,0,-2803143,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-2.3
000060,中金岭南,6.15,-62.9,1.35,-28.1,-9.98,-266349298,-270995769,-253532983,-41618470,-17098641,29986073,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.3
000062,深圳华强,22.58,-64.3,0.44,-38.6,-0.63,-11188949,-224931961,-49631784,-38788011,-38613600,41494539,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.2
000066,中国长城,13.87,-79.9,1.33,10.0,-9.63,-308100975,-439738045,-640654344,-117604333,-113495773,90306578,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.2
000061,农 产 品,6.02,5.6,1.31,-18.3,-8.64,-63441545,-37979774,49920423,17082244,11436662,-18959312,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-2.9
000065,北方国际,9.63,-29.8,0.29,-63.8,-0.43,-2789922,-41186988,-6818055,-10062120,-5323634,4735816,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000048,京基智农,19.43,-60.3,2.65,38.4,8.55,158350155,24257645,190312345,-15393776,-6067999,19057866,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.8
000063,中兴通讯,31.87,-80.4,1.82,-27.3,-13.12,-935106709,-2269438002,-3469919441,-326816575,-271524341,273829945,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-4.4
000055,方大集团,3.68,345.3,1.35,72.5,9.15,33967080,32824915,28235577,11223716,827007,-19467917,放量,中,主力偏强放量,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,31.1
000050,深天马Ａ,6.55,-68.7,2.72,2.3,5.42,33547949,37099929,18361957,9091303,10638333,-2936328,缩量,中,主力惜售,吸筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,77.8
000069,华侨城Ａ,1.77,-48.1,1.52,-9.6,-3.67,-11285054,-31885962,-32506827,-3083702,-5205890,1323698,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000089,深圳机场,6.46,-44.9,1.72,-26.0,-1.74,-5449292,6081345,-542644,3512093,209953,-2548143,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000096,广聚能源,7.96,-37.5,0.92,-18.3,-3.16,-6703075,-25827982,-21534583,-2833429,-2367140,3914886,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000068,华控赛格,3.23,-19.3,1.44,-1.2,0.52,1299141,11332187,-5869397,1420671,129100,-169930,缩量,低,情绪退潮,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.2
000155,川能动力,11.58,-60.7,0.35,-41.8,-3.9,-40494006,-163251276,-299266528,-10892134,-13769428,12438610,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000157,中联重科,6.16,-50.7,0.81,-34.9,-23.7,-306816364,-314717646,-616530055,-35586865,-41785110,39714298,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-7.9
000151,中成股份,10.24,3.9,0.75,65.1,-1.07,-6542366,-2623371,-21756746,-3324539,-1727240,5229444,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000153,丰原药业,6.01,20.0,0.64,-56.7,-0.63,-1949173,-5458418,-147698286,512128,-1430382,-5812948,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.2
000070,特发信息,17.98,82.2,0.45,53.2,0.65,58072273,155964403,254264633,82840534,79156575,-72377671,放量,低,游资情绪,抢筹,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,28.2
000156,华数传媒,6.95,-20.1,0.95,-19.1,-2.58,-5723517,891036,-14126178,-3661291,-3160965,1074276,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
000099,中信海直,12.87,-60.2,0.86,-8.1,-5.66,-21033828,-27013253,-40448361,-5079236,-4027721,-664655,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
000159,国际实业,5.43,-37.0,0.39,-25.8,-2.45,-5639603,-22154360,-29275471,-1173157,-67422,1762508,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000088,盐 田 港,4.55,1.5,0.94,74.2,-3.54,-29025886,-60653483,-73838577,16135316,7077362,-6376824,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.8
000090,天健集团,3.48,16.6,0.76,1.0,0.39,1108667,3271741,4001300,7312097,9306574,-3306417,缩量,低,情绪退潮,吸筹,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.1
000100,TCL科技,4.83,-50.5,3.83,-11.7,-0.21,-17950537,-548510661,-582939503,56378619,38770323,-1077195,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
000166,申万宏源,4.37,-61.9,1.6,2.2,-4.51,-56304427,-123589013,-59808285,-7463321,-9167138,3585154,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
000301,东方盛虹,13.42,-44.4,1.33,-22.6,-2.12,-36399627,48079744,-3564545,-22458722,-11331410,25842872,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
000333,美的集团,85.04,-53.9,1.68,5.2,-2.13,-198142961,-52135899,98508938,-72761621,30984917,21511861,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
000400,许继电气,20.31,-76.2,0.66,-4.8,-3.18,-27423968,18431615,-104797973,1327360,-1923431,-5956966,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000403,派林生物,9.91,-65.9,2.17,-53.1,-6.83,-15612334,-8485353,-15246830,-602971,-3687575,2503358,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.3
000404,长虹华意,6.85,-82.1,0.28,-17.3,-10.07,-23413753,-26152819,-33383963,-249948,1346551,-1489978,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.4
000407,胜利股份,4.16,4.4,0.71,-1.2,0.24,722736,-4489665,-24357703,-3269564,-667167,6121526,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
000410,沈阳机床,5.06,9.3,0.48,-13.2,-7.34,-25793909,-26104658,-50598302,2690252,-2858388,-7129207,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.4
000408,藏格矿业,70.95,-43.7,0.88,-16.8,-3.82,-146534889,-179081416,295082941,-49402322,-58516936,42058819,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.3
000411,英特集团,9.9,-51.9,0.73,-16.6,-2.55,-3497179,-6085097,-19260246,1025723,0,-3003456,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000401,金隅冀东,3.48,-2.0,0.48,-0.9,4.14,6950991,8026169,6429641,5028678,757095,-4015699,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.4
000338,潍柴动力,26.65,19.9,0.82,-16.2,-4.42,-461766648,86015802,-803729607,275722801,196575504,-91186416,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.5
000402,金 融 街,2.45,-34.2,0.92,-33.2,0.92,3408543,685725,34291480,5916726,5318246,-5421168,缩量,低,情绪退潮,进场,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.3
000415,渤海租赁,4.38,-1.2,1.06,3.4,-6.32,-77678726,-287554505,-359585873,-59822174,-45781144,36516374,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.1
000417,合百集团,5.56,-72.6,5.01,192.7,-0.41,-5122359,50213325,31200339,-4341825,-6867498,10177088,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000409,云鼎科技,8.75,2.1,0.55,-4.6,1.95,7239667,12062624,26844909,343450,-1509160,1908490,缩量,低,情绪退潮,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
000420,吉林化纤,3.49,-62.8,0.3,9.6,-10.55,-61556391,-78697017,-37603107,-9399573,-9706390,4674545,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.5
000419,通程控股,4.98,-18.9,0.56,20.3,-3.25,-5922275,-2609497,-4332571,-914612,-1529590,-2397114,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000425,徐工机械,7.54,-24.3,0.89,-1.2,-3.94,-180218933,-262663329,-228857382,-21442721,-6432498,70758078,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
000423,东阿阿胶,45.57,-35.3,0.83,-29.3,2.76,28803605,22322613,-11361310,-8569741,-11077700,10710712,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
000421,南京公用,5.66,12.5,0.96,-44.8,-0.99,-2160804,-15211740,38578304,-1072554,-3156748,2398574,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.3
000426,兴业银锡,34.58,4.3,0.83,-48.0,-0.51,-50297588,103711275,541015747,-266936865,-215136838,248588201,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-0.2
000422,湖北宜化,11.78,-77.7,0.54,-6.7,-11.31,-118761343,-196247569,-234359186,-3770203,-880035,2790440,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.8
000428,华天酒店,4.03,71.6,2.13,81.6,-3.49,-60460093,72936687,177214036,-2520119,-3026934,2143840,放量,低,游资情绪,观望,高位分歧型,,D,回避：资金观望,6.8
000429,粤高速Ａ,12.67,-57.0,2.0,27.4,0.1,550023,-21349689,-78156515,-2485018,-2582182,4349858,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.0
000430,张家界,6.89,119.2,1.17,164.3,-3.6,-41116824,-35286768,-44769451,-5281936,1763449,14101793,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.8
000503,国新健康,6.7,-63.4,1.07,-36.4,-8.44,-22875366,-32788532,46145226,1690937,1709163,-5094819,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.8
000501,武商集团,7.04,-17.3,1.15,45.2,-13.31,-49106595,608417,-6538031,-5767706,-3550827,4186943,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-4.4
000505,京粮控股,6.63,767.1,0.78,-20.6,-6.13,-95378228,-229195422,-311782824,5881411,-5552689,-13109582,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,6.0
000506,招金黄金,18.49,33.6,1.83,-54.1,1.61,75304448,-265993400,99830970,-97378153,-28572320,117010843,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.5
000507,珠海港,5.04,-17.1,0.92,27.5,-4.94,-12554883,-22046397,-35847151,42530,-804198,-3766312,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.6
000509,华塑控股,3.43,-49.8,1.32,-25.8,-2.29,-6435039,-8861436,-32226026,-5069581,-4646966,4904509,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000510,新金路,17.82,-37.8,1.43,12.4,-5.36,-214942928,-186799199,-47656422,-38115386,-43002756,38989983,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
000498,山东路桥,4.94,-14.9,0.47,-23.0,0.06,128171,-13386056,-48073495,3276910,1498814,-2565390,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.0
000513,丽珠集团,26.24,-71.3,1.36,-43.2,-5.93,-37294757,-42480056,-168830762,1539824,1060265,1561146,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
000514,渝 开 发,4.18,1.1,1.05,-44.6,-2.44,-4236008,-14626829,13223739,1745348,1690747,-1746481,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
000504,南华生物,9.1,54.0,2.95,56.1,1.91,4903884,13437797,11397864,21458342,33362739,-8264526,放量,低,游资情绪,抢筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.6
000516,国际医学,4.18,-44.2,0.93,48.3,-1.83,-9407026,24817897,19058337,-4931837,-10220982,2251814,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000517,荣安地产,2.01,25.7,1.93,-24.2,-0.17,-531151,-37886158,-69821961,4112265,2765757,-3197985,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
000518,四环生物,3.81,-69.6,3.32,-36.6,-0.31,-1556267,-16137169,10364161,-4073149,-6569406,3975557,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000521,长虹美菱,4.39,-79.1,2.08,100.9,-7.79,-18673270,-18402700,-21239624,1689374,-99518,-1049241,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.6
000519,中兵红箭,15.15,-39.9,3.17,99.1,-7.21,-406223103,-327432976,-304331363,-50137592,-4374593,73438962,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.4
000523,红棉股份,3.37,1132.4,1.18,149.0,-16.03,-785664374,-588081104,-478176739,24608801,19159821,2364915,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,2.7
000520,凤凰航运,4.14,-15.8,2.08,20.7,-6.72,-58341121,37265943,54618303,2050978,3285454,-3791347,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.2
000524,岭南控股,9.01,-35.0,0.77,-45.5,-9.56,-41699952,-137502048,-79832635,10482114,1554088,-12272899,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-3.2
000528,柳    工,7.66,-28.4,1.14,17.8,-5.36,-73437320,-75725328,-129488485,-8120377,-7960849,-2444581,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
000533,顺钠股份,10.82,-43.3,0.36,-13.3,-3.88,-97697295,-101688249,-13805596,-35230255,-29062707,75559353,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
000531,穗恒运Ａ,5.63,-12.9,0.31,82.2,-0.52,-1920530,13397630,-4878959,-2860311,-3204436,-2155303,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
000534,万泽股份,23.48,-48.0,0.47,12.9,-2.98,-38689076,34532087,-71473535,6259709,-1209867,-12256440,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000536,华映科技,3.4,-43.6,1.77,-51.3,-1.53,-10662735,-84994954,277281252,-8018428,-8260506,3135051,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.5
000539,粤电力Ａ,5.14,-60.5,0.55,57.6,-1.73,-29287010,-2783375,-55675269,-33134929,-24410671,39552297,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000537,绿发电力,7.38,-10.7,0.2,59.2,-2.13,-21448522,-31318077,-93130571,-16862829,-8366929,20785163,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000532,华金资本,11.78,282.5,0.67,134.6,9.18,110975813,104433747,87533787,-12379483,-2457002,12374175,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,91.1
000538,云南白药,51.39,-17.2,1.62,-1.5,-0.01,-252562,-24622810,-75258066,56810960,31035919,-40196459,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.0
000541,佛山照明,4.9,-69.5,1.3,-12.9,-6.23,-7023833,-9043517,-16143827,967726,636678,948844,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.1
000543,皖能电力,7.33,-36.5,0.77,10.2,-1.34,-11812582,-40439202,-143954960,-12591875,-14324717,7202566,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
000544,中原环保,7.26,-35.2,0.76,-21.0,-3.46,-3132223,-1124483,1261521,2578681,-143154,-3593045,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
000546,金圆股份,4.46,-57.2,0.16,-21.7,-6.57,-12210284,-13215553,-12969706,1340235,-832171,-443176,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.2
000545,金浦钛业,2.17,-48.5,1.0,-26.9,2.02,9299775,-4219263,11828786,-3468875,-522891,3327843,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.7
000547,航天发展,14.49,-63.3,0.3,44.2,-1.41,-47511324,-52207794,-192191684,-75278767,-46792448,71247659,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000548,湖南投资,4.58,-29.6,0.8,9.1,0.81,1116754,-6929339,-1833980,-1004814,0,17237,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.3
000550,江铃汽车,17.34,-20.7,0.72,7.3,-4.77,-18538209,-10418023,-25922304,1320039,1321574,-2153361,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
000551,创元科技,11.99,-82.5,2.19,-22.5,-2.33,-13575206,-57872254,-143232314,-22563646,-18093800,9999798,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000553,安道麦A,5.59,-26.7,1.13,3.2,-1.39,-3486268,-1785347,-26889042,-182635,1003000,1044252,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
000557,西部创业,3.69,-20.0,0.96,-7.6,-2.35,-3100981,-5127686,-5237590,-2164847,-956649,-661041,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000554,泰山石油,6.31,-15.8,0.94,24.4,1.81,14216042,13357617,17930796,-13092099,-9606014,11645780,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
000555,神州信息,10.3,-71.0,0.72,-29.9,-5.6,-28598412,-52155081,-85092976,864708,197365,-4740773,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
000558,天府文旅,3.6,3.4,0.69,0.2,-4.88,-30981162,-28172067,-47925645,5701902,3783553,-6046132,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
000559,万向钱潮,10.7,-25.1,0.25,11.8,-1.62,-20432205,-61356567,-176739925,42487068,29754915,-50855167,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000552,甘肃能化,2.48,-12.5,0.35,-11.4,3.16,29442739,6170762,-6461,11063246,6652243,-18647690,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,13.1
000565,渝三峡Ａ,6.57,121.6,1.32,99.1,-4.37,-59266745,27637691,81310927,-2368273,-1834972,3215217,放量,低,游资情绪,观望,高位分歧型,,D,回避：资金观望,6.5
000563,陕国投Ａ,2.94,-33.7,1.07,-15.0,1.07,6194623,-9283488,-25989853,1738536,-822089,-10992433,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.4
000560,我爱我家,2.82,571.6,0.74,40.7,-3.71,-148183587,410453709,483971473,103277883,69966043,-67502594,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,26.8
000561,烽火电子,7.84,73.9,0.85,50.6,1.11,7217111,728109,1951961,4146657,1103701,-8348019,放量,低,游资情绪,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,20.4
000568,泸州老窖,71.65,-68.5,1.45,-21.2,-5.61,-131461641,-319375126,-372877481,-3928488,-8255090,2952754,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
000570,苏常柴Ａ,5.18,-40.8,0.18,-27.8,-9.78,-19474748,-23775257,-30297852,-752766,510402,3161988,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.3
000564,供销大集,1.5,31.2,0.97,4.1,-6.72,-145894384,-124104774,-164386229,15515769,24805934,-5624419,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,1.8
000566,海南海药,4.59,-82.0,7.84,-57.2,-5.07,-48440612,-78708696,16842850,12376219,9385979,-7428114,缩量,低,情绪退潮,吸筹,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.3
000576,甘化科工,8.27,-9.0,1.24,-39.7,-7.41,-46247710,-88012060,-4844595,676814,-766811,-193596,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.5
000567,海德股份,5.99,-24.0,2.26,-33.1,-7.45,-58161881,-74732343,17626989,3670917,5397593,-4507491,缩量,低,情绪退潮,吸筹,长线吸筹型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,21.5
000581,威孚高科,18.16,-54.2,0.4,-48.4,-3.89,-16740805,-21290201,-40769241,159109,-3675634,-3297298,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000573,粤宏远Ａ,3.69,-50.7,0.53,-37.8,1.49,2959396,-3169835,-13356479,3718639,-985320,-1320820,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.5
